Warning: Null value is eliminated by an aggregate or other SET operation.
Preferred Vendor,Supplier SKU,Manufacturer SKU,AZ In Stock,TX In Stock,Your Cost,% Discount,MSRP,Supplier Description,Avg Lead Time,Next Available Date,Next Available Quantity
Summerset,DOOR-SSRFR-24DK-R,DOOR-SSRFR-24DK-R,1.000000,.000000,245.0000000000000,50.000,490.000000,DOOR REPLACEMENT FOR SUMMERSET FOR SUMMERSET KEGGERATOR,2,NULL,NULL
Summerset,DOOR-SSRFR-24S/D,DOOR-SSRFR-24S/D,.000000,.000000,255.0000000000000,50.000,510.000000,Replacement Door for SSRFR-24S & SSRFR-24D,6,NULL,NULL
Summerset,DOOR-SSRFR-24S-R/D-R,DOOR-SSRFR-24S-R/D-R,1.000000,.000000,255.0000000000000,50.000,510.000000,Reverse (Left-Hinged) Door for SSRFR-24S & 24D,2,NULL,NULL
Summerset,DP-36AC,DP-36AC,.000000,.000000,947.0000000000000,50.000,1894.000000,"36"" 2-Drawer Dry Storage Pantry & Access Door Combo (2024 Handle)",37,NULL,NULL
Summerset,DP-36DC,DP-36DC,3.000000,.000000,1033.5000000000000,50.000,2067.000000,"36"" 2-Drawer Dry Storage Pantry & Enclosed Cabinet Combo (2024 Handle)",2,NULL,NULL
Summerset,DR1-17,DR1-17,1.000000,.000000,284.5000000000000,50.000,569.000000,"17"" Single Drawer (2024 Handle)",2,NULL,NULL
Summerset,DR1-20LP,DR1-20LP,5.000000,.000000,393.5000000000000,50.000,787.000000,"20"" Vented Liquid Propane Tank (or trash) Drawer (2024 Handle)",2,NULL,NULL
Summerset,DR1-26U,DR1-26U,3.000000,.000000,284.5000000000000,50.000,569.000000,"26"" Utensil Drawer (2024 Handle)",2,NULL,NULL
Summerset,DR2-17,DR2-17,8.000000,.000000,448.0000000000000,50.000,896.000000,"17"" Double Drawer (2024 Handle)",2,NULL,NULL
Summerset,DR2-17M,DR2-17M,2.000000,.000000,524.5000000000000,50.000,1049.000000,"17"" Double Drawer Masonry Frame Return (2024 Handle)",2,NULL,NULL
Summerset,DR2-32H,DR2-32H,7.000000,.000000,448.0000000000000,50.000,896.000000,"32"" Double Horizontal Drawer (2024 Handle)",2,NULL,NULL
Summerset,DR3-17,DR3-17,4.000000,.000000,569.5000000000000,50.000,1139.000000,"17"" Triple Drawer (2024 Handle)",2,NULL,NULL
Summerset,DRAWER-24DR2-F,DRAWER-24DR2-F,1.000000,.000000,60.0000000000000,50.000,120.000000,RFR-24DR2 DRAWER FRONT,2,NULL,NULL
Summerset,DRIP-ALT36,DRIP-ALT36,.000000,.000000,94.4100000000000,50.000,188.820000,DRIP TRAY FOR ALT36,NULL,NULL,NULL
Summerset,DRIP-OV,DRIP-OV,.000000,.000000,58.2300000000000,50.000,116.460000,THE OVEN DRIP TRAY,NULL,NULL,NULL
Summerset,DRIP-SIZ32,DRIP-SIZ32,2.000000,.000000,63.2400000000000,50.000,126.480000,DRIP TRAY FOR SIZ32,2,NULL,NULL
Summerset,DRIP-TRL32,DRIP-TRL32,.000000,.000000,71.5500000000000,50.000,143.100000,DRIP TRAY FOR TRL32,8,NULL,NULL
Summerset,DRIP-TRL38,DRIP-TRL38,.000000,.000000,78.0300000000000,50.000,156.060000,DRIP TRAY FOR TRL38,NULL,NULL,NULL
Summerset,DV-16,DV-16,16.000000,.000000,153.5000000000000,50.000,307.000000,16 x 18 Vertical Access Door with Hidden Hinge (2024 Handle),2,NULL,NULL
Summerset,DV-16V,DV-16V,3.000000,.000000,153.5000000000000,50.000,307.000000,16 x 18 Vertical Access Door with Hidden Hinge - Vented (2024 Handle),2,NULL,NULL
Summerset,DV-18,DV-18,60.000000,.000000,169.5000000000000,50.000,339.000000,18 x 22 Vertical Access Door with Hidden Hinge (2024 Handle),2,NULL,NULL
Summerset,DV-18VL,DV-18VL,8.000000,.000000,169.5000000000000,50.000,339.000000,18 x 22 Vertical Access Door with Hidden Hinge - Left Side Opening - Vented (2024 Handle),2,NULL,NULL
Summerset,DV-18VR,DV-18VR,3.000000,.000000,169.5000000000000,50.000,339.000000,18 x 22 Vertical Access Door with Hidden Hinge - Right Side Opening - Vented (2024 Handle),2,NULL,NULL
Summerset,DV-20,DV-20,25.000000,.000000,214.0000000000000,50.000,428.000000,20 x 27 Vertical Access Door with Hidden Hinge (2024 Handle),2,NULL,NULL
Summerset,DV-20M,DV-20M,.000000,.000000,233.5000000000000,50.000,467.000000,20 x 27 Vertical Access Door with Hidden Hinge - Masonry Frame (2024 Handle),38,NULL,NULL
American Made Grill,ENC36-LP,ENC36-LP,3.000000,.000000,4717.0165000000000,51.119,9650.000000,"American Made Grill (AMG) Encore 36"" Built-In Hybrid Grill, Propane (ENC36-LP)",2,NULL,NULL
American Made Grill,ENC36-NG,ENC36-NG,3.000000,.000000,4717.0165000000000,51.119,9650.000000,"American Made Grill (AMG) Encore 36"" Built-In Hybrid Grill, Natural Gas (ENC36-NG)",2,NULL,NULL
American Made Grill,ENC54-LP,ENC54-LP,1.000000,.000000,5897.1060000000000,54.286,12900.000000,"American Made Grill (AMG) Encore 54"" Built-In Hybrid Grill, Propane (ENC54-LP)",2,NULL,NULL
American Made Grill,ENC54-NG,ENC54-NG,4.000000,.000000,5897.1060000000000,54.286,12900.000000,"American Made Grill (AMG) Encore 54"" Built-In Hybrid Grill, Natural Gas (ENC54-NG)",2,NULL,NULL
American Made Grill,ENCFS36-LP,ENCFS36-LP,.000000,.000000,7465.8638400000000,47.824,14309.000000,"36"" Encore Free Standing Hybrid Barbecue Grill - Propane Gas",NULL,NULL,NULL
American Made Grill,ENCFS36-NG,ENCFS36-NG,.000000,.000000,7465.8638400000000,47.824,14309.000000,"36"" Encore Free Standing Hybrid Barbecue Grill - Natural Gas",32,NULL,NULL
American Made Grill,ENCFS54-LP,ENCFS54-LP,.000000,.000000,9273.0111200000000,50.204,18622.000000,"54"" Encore Free Standing Hybrid Barbecue Grill - Propane Gas",NULL,NULL,NULL
American Made Grill,ENCFS54-NG,ENCFS54-NG,.000000,.000000,9273.0111200000000,50.204,18622.000000,"54"" Encore Free Standing Hybrid Barbecue Grill - Natural Gas",2,NULL,NULL
American Made Grill,ENCPB2-LP,ENCPB2-LP,1.000000,.000000,1059.0464000000000,58.631,2560.000000,Power Burner (Encore) - Propane Gas,2,NULL,NULL
American Made Grill,ENCPB2-NG,ENCPB2-NG,2.000000,.000000,1059.0464000000000,58.631,2560.000000,Power Burner (Encore) - Natural Gas,2,NULL,NULL
American Made Grill,EST30-LP,EST30-LP,1.000000,.000000,2770.0605000000000,50.089,5550.000000,"American Made Grill (AMG) Estate 30"" Built-In Grill, Propane (EST30-LP)",2,NULL,NULL
American Made Grill,EST30-NG,EST30-NG,.000000,.000000,2770.0605000000000,50.089,5550.000000,"American Made Grill (AMG) Estate 30"" Built-In Grill, Natural Gas (EST30-NG)",111,NULL,NULL
American Made Grill,EST36-LP,EST36-LP,1.000000,.000000,3301.0780000000000,54.405,7240.000000,"American Made Grill (AMG) Estate 36"" Built-In Grill, Propane (EST36-LP)",2,NULL,NULL
American Made Grill,EST36-NG,EST36-NG,.000000,.000000,3301.0780000000000,54.405,7240.000000,"American Made Grill (AMG) Estate 36"" Built-In Grill, Natural Gas (EST36-NG)",16,NULL,NULL
American Made Grill,EST36-PR-NG,EST36-PR-NG,2.000000,.000000,4126.8000000000000,43.000,7240.000000,"American Made Grill (AMG) Estate 36"" Built-In Grill, Natural Gas (Griddle, IR Burner, Smoker Box not included)",2,NULL,NULL
American Made Grill,EST42-LP,EST42-LP,.000000,.000000,3478.0424000000000,56.306,7960.000000,"American Made Grill (AMG) Estate 42"" Built-In BBQ, Propane (EST42-LP)",38,NULL,NULL
American Made Grill,EST42-NG,EST42-NG,.000000,.000000,3478.0424000000000,56.306,7960.000000,"American Made Grill (AMG) Estate 42"" Built-In BBQ, Natural Gas (EST42-NG)",86,NULL,NULL
American Made Grill,EST42-PR-LP,EST42-PR-LP,1.000000,.000000,4537.2000000000000,43.000,7960.000000,"American Made Grill (AMG) Estate 42"" Built-In Grill, Liquid Propane (Griddle, IR Burner, Smoker Box not included)",2,NULL,NULL
American Made Grill,EST42-PR-NG,EST42-PR-NG,1.000000,.000000,4537.2000000000000,43.000,7960.000000,"American Made Grill (AMG) Estate 42"" Built-In Grill, Natural Gas (Griddle, IR Burner, Smoker Box not included)",2,NULL,NULL
American Made Grill,ESTFS30-LP,ESTFS30-LP,.000000,.000000,3683.3651400000000,48.107,7098.000000,"30"" Estate Free Standing Barbecue Grill - Propane Gas",NULL,NULL,NULL
American Made Grill,ESTFS30-NG,ESTFS30-NG,.000000,.000000,3683.3651400000000,48.107,7098.000000,"30"" Estate Free Standing Barbecue Grill - Natural Gas",38,NULL,NULL
American Made Grill,ESTFS36-LP,ESTFS36-LP,.000000,.000000,4579.0289200000000,51.318,9406.000000,"36"" Estate Free Standing Barbecue Grill - Propane Gas",NULL,NULL,NULL
American Made Grill,ESTFS36-NG,ESTFS36-NG,.000000,.000000,4579.0289200000000,51.318,9406.000000,"36"" Estate Free Standing Barbecue Grill - Natural Gas",NULL,NULL,NULL
American Made Grill,ESTFS42-LP,ESTFS42-LP,.000000,.000000,4857.4636200000000,52.831,10298.000000,"42"" Estate Free Standing Barbecue Grill - Propane Gas",NULL,NULL,NULL
American Made Grill,ESTFS42-NG,ESTFS42-NG,.000000,.000000,4857.4636200000000,52.831,10298.000000,"42"" Estate Free Standing Barbecue Grill - Natural Gas",23,NULL,NULL
Summerset,ESTOP1-0H,ESTOP1-0H,11.000000,.000000,102.5000000000000,50.000,205.000000,"Timer, 1-Hour Gas with Emergency Shutoff E-STOP",2,NULL,NULL
Summerset,ESTOP-CP-KIT,ESTOP-CP-KIT,2.000000,.000000,82.5000000000000,50.000,165.000000,Control Panel designed for use when building fire pit out of SRW/Architect,2,NULL,NULL
Summerset,ESTOP-LC-KIT,ESTOP-LC-KIT,1.000000,.000000,140.0000000000000,50.000,280.000000,Locking Cabinet designed to house ESTOP1-0H and ESTOP2-5H Timers.,2,NULL,NULL
Summerset,ESTOP-RM-KIT,ESTOP-RM-KIT,8.000000,.000000,57.5000000000000,50.000,115.000000,RECESSED SURFACE MOUNT KIT FOR ESTOP,2,NULL,NULL
American Made Grill,ESTPB2-LP,ESTPB2-LP,.000000,.000000,1059.0464000000000,58.631,2560.000000,Power Burner (Estate) - Propane Gas,51,NULL,NULL
American Made Grill,ESTPB2-NG,ESTPB2-NG,1.000000,.000000,1059.0464000000000,58.631,2560.000000,Power Burner (Estate) - Natural Gas,2,NULL,NULL
American Made Grill,ESTSB2-LP,ESTSB2-LP,2.000000,.000000,705.0546000000000,53.918,1530.000000,Double Side Burner (Estate) - Propane Gas,2,NULL,NULL
American Made Grill,ESTSB2-NG,ESTSB2-NG,1.000000,.000000,705.0546000000000,53.918,1530.000000,Double Side Burner (Estate) - Natural Gas,2,NULL,NULL
Summerset,FLEX TUBE-BB-SIZ32,FLEX TUBE-BB-SIZ32,.000000,.000000,13.2800000000000,50.000,26.560000,Flex Tube for Back IR Burner Sizzle 32,8,NULL,NULL
Summerset,FLEX TUBE-BB-TRL32,FLEX TUBE-BB-TRL32,.000000,.000000,14.4100000000000,50.000,28.820000,FLEX TUBE FOR BACK IR BURNER TR32,NULL,NULL,NULL
Summerset,FRONT-ALT42,FRONT-ALT42,.000000,.000000,112.2300000000000,50.000,224.460000,FRONT PANEL FOR ALT42,NULL,NULL,NULL
Summerset,FRONT-SIZ26,FRONT-SIZ26,.000000,.000000,80.7900000000000,50.000,161.580000,FRONT PANEL FOR SIZ26,21,NULL,NULL
Summerset,FRONT-SIZ32,FRONT-SIZ32,1.000000,.000000,94.3700000000000,50.000,188.740000,FRONT PANEL FOR SIZ 32,2,NULL,NULL
Summerset,FRONT-SIZ40,FRONT-SIZ40,.000000,.000000,101.2000000000000,50.000,202.400000,"FRONT CONTROL PANEL FOR 40"" SIZZLER GRILL",7,NULL,NULL
Summerset,FRONT-SIZPRO32,FRONT-SIZPRO32,.000000,.000000,131.9400000000000,50.000,263.880000,"FRONT PANEL FOR 32"" SIZZLER PRO",6,NULL,NULL
Summerset,FRONT-TRL32,FRONT-TRL32,.000000,.000000,106.0500000000000,50.000,212.100000,FRONT FACIA FOR TRL32,6,NULL,NULL
Summerset,FRONT-TRL32-B,FRONT-TRL32-B,.000000,.000000,98.4500000000000,50.000,196.900000,FRONT PANEL- NEW LED STYLE,172,NULL,NULL
Summerset,FTR-AMG-LG,FTR-AMG-LG,.000000,.000000,88.9800000000000,50.000,177.960000,"Center Fuel Tray (AMG36 takes 4 + 2 Outer Trays, AMG54 takes 7 + 2 Outer Trays)",NULL,NULL,NULL
Summerset,GL-42,GL-42,.000000,.000000,587.0000000000000,50.000,1174.000000,"Alturi 42"" Grill Liner",7,NULL,NULL
Summerset,GL-AG30,GL-AG30,2.000000,.000000,385.0000000000000,50.000,770.000000,"Liner, Grill - fits SBG30",2,NULL,NULL
American Made Grill,GL-AG36,GL-AG36,1.000000,.000000,438.9000000000000,43.000,770.000000,"Grill Liner for 36"" Grills",2,NULL,NULL
American Made Grill,GL-AG42,GL-AG42,.000000,.000000,578.5500000000000,43.000,1015.000000,"42"" Grill Liner for Alturi/Estate Grills",8,NULL,NULL
Summerset,GL-ALT30,GL-ALT30,.000000,.000000,485.0000000000000,50.000,970.000000,"Liner, Grill - fits ALT30",NULL,NULL,NULL
Summerset,GL-ALT36,GL-ALT36,.000000,.000000,565.0000000000000,50.000,1130.000000,"Liner, Grill - fits ALT36",NULL,NULL,NULL
Summerset,GL-ALT42,GL-ALT42,.000000,.000000,637.5000000000000,50.000,1275.000000,"Liner, Grill - fits ALT42",NULL,NULL,NULL
American Made Grill,GL-AMG36,GL-AMG36,.000000,.000000,666.9000000000000,43.000,1170.000000,"36"" Grill Liner - Encore/Muscle",7,NULL,NULL
American Made Grill,GL-AMG54,GL-AMG54,.000000,.000000,786.6000000000000,43.000,1380.000000,"54"" Grill Liner - Encore/Muscle",NULL,NULL,NULL
American Made Grill,GL-AMGPB2,GL-AMGPB2,.000000,.000000,302.1000000000000,43.000,530.000000,"Power Burner Grill Liner - Estate, Muscle, Encore",NULL,NULL,NULL
American Made Grill,GL-ATS36,GL-ATS36,.000000,.000000,481.6500000000000,43.000,845.000000,"Atlas 36"" Grill Liner",11,NULL,NULL
American Made Grill,GL-ATSSB2,GL-ATSSB2,.000000,.000000,259.3500000000000,43.000,455.000000,Atlas  Side Burner Liner,NULL,NULL,NULL
American Made Grill,GL-EST42,GL-EST42,.000000,.000000,578.5500000000000,43.000,1015.000000,"42"" Grill Liner - Estate",NULL,NULL,NULL
Summerset,GL-GRID30,GL-GRID30,2.000000,.000000,325.0000000000000,50.000,650.000000,"Grill Liner for 30"" Griddle Grill Liner",2,NULL,NULL
Summerset,GL-SIZ26,GL-SIZ26,1.000000,.000000,345.0000000000000,50.000,690.000000,"Liner, Grill - fits SIZ26",2,NULL,NULL
Summerset,GL-SIZ32,GL-SIZ32,1.000000,.000000,435.0000000000000,50.000,870.000000,"Liner, Grill - fits SIZ32 and SIZPRO32 Grill",2,NULL,NULL
Summerset,GL-SIZ40,GL-SIZ40,.000000,.000000,510.0000000000000,50.000,1020.000000,"Liner, Grill - fits SIZ40 and SIZPRO40 Grill",52,NULL,NULL
Summerset,GL-SIZSB2,GL-SIZSB2,.000000,.000000,250.0000000000000,50.000,500.000000,"Liner, Side Burner - fits SIZSB2 & SIZPROSB2",47,NULL,NULL
Summerset,GL-TRL32,GL-TRL32,2.000000,.000000,445.0000000000000,50.000,890.000000,"Liner, Grill - fits TRL32",2,NULL,NULL
Summerset,GL-TRL38,GL-TRL38,2.000000,.000000,525.0000000000000,50.000,1050.000000,"Liner, Grill - fits TRL38",2,NULL,NULL
Summerset,GL-TRLD44,GL-TRLD44,.000000,.000000,637.5000000000000,50.000,1275.000000,"Liner, Grill - fits TRLD44",NULL,NULL,NULL
Summerset,GL-TRLPB2,GL-TRLPB2,.000000,.000000,315.0000000000000,50.000,630.000000,TRLPB Power Burner Liner,4,NULL,NULL
Summerset,GL-TRLSB2,GL-TRLSB2,.000000,.000000,250.0000000000000,50.000,500.000000,"Liner, Side Burner - fits TRLSB2 & TRLSS",9,NULL,NULL
Summerset,GP-14,GP-14,9.000000,.000000,187.5000000000000,50.000,375.000000,"Griddle Plate, 14"" x 17.5"" - Stainless Steel",2,NULL,NULL
Summerset,GRATE-ALT-M,GRATE-ALT-M,2.000000,.000000,98.2900000000000,50.000,196.580000,COOKING GRATE FOR ALTURI GRILL M,2,NULL,NULL
Summerset,GRATE-ALT-S,GRATE-ALT-S,.000000,.000000,84.9800000000000,50.000,169.960000,GRATE FOR ALTURI GRILL,NULL,NULL,NULL
Summerset,GRATE-SBG30,GRATE-SBG30,2.000000,.000000,70.8100000000000,50.000,141.620000,GRATE FOR SBG30 GRILL,2,NULL,NULL
Summerset,GRATE-SIZ,GRATE-SIZ,16.000000,.000000,67.0000000000000,50.000,134.000000,SIZZLER GRATE,2,NULL,NULL
Summerset,GRATE-SIZSB2,GRATE-SIZSB2,1.000000,.000000,83.7000000000000,50.000,167.400000,GRATE-SIZSB2 GRATE FOR SIZB-2,2,NULL,NULL
Summerset,GRATE-SSSB1,GRATE-SSSB1,.000000,.000000,52.8900000000000,50.000,105.780000,Single Side Burner,3,NULL,NULL
Summerset,GRATE-TR26,GRATE-TR26,.000000,.000000,76.9100000000000,50.000,153.820000,26 GRATES - STAINLESS FITS TR26 (EACH) TAKES 2 TO COMPLETE,NULL,NULL,NULL
Summerset,GRATE-TRL32,GRATE-TRL32,4.000000,.000000,73.9600000000000,50.000,147.920000,32 GRATES - STAINLESS FITS TR32 (Sold Individually) TAKES 3,2,NULL,NULL
Summerset,GRATE-TRL38,GRATE-TRL38,7.000000,.000000,70.8800000000000,50.000,141.760000,38 GRATES - STAINLESS FITS TR38 (Sold Individually) Takes 4,2,NULL,NULL
Summerset,GRATE-TRLD-L,GRATE-TRLD-L,19.000000,.000000,72.3200000000000,50.000,144.640000,"LARGE GRATES FOR 32""",2,NULL,NULL
Summerset,GRID30-LP,GRID30-LP,4.000000,.000000,1324.5000000000000,50.000,2649.000000,"****  WHILE SUPPLIES LAST  - REPLACED BY GRIDPRO30-LP  **** 30"" LP GAS STAINLESS STEEL GRIDDLE (NG KIT INCLUDED)",2,NULL,NULL
Summerset,GRID30-NG,GRID30-NG,4.000000,.000000,1324.5000000000000,50.000,2649.000000,"****  WHILE SUPPLIES LAST  - REPLACED BY GRIDPRO30-NG  **** 30"" NG GAS STAINLESS STEEL GRIDDLE (LP KIT INCLUDED)",2,NULL,NULL
Summerset,GRIDPRO-LP,GRIDPRO-LP,.000000,.000000,1439.0000000000000,50.000,2878.000000,"30"" Pro Series Griddle - LP (matches the bullnose/look of the Quest Line)",9,NULL,NULL
Summerset,GRIDPRO-NG,GRIDPRO-NG,7.000000,.000000,1439.0000000000000,50.000,2878.000000,"30"" Pro Series Griddle - NG (matches the bullnose/look of the Quest Line)",2,NULL,NULL
Summerset,GRILLCOV-26D,GRILLCOV-26D (VOLUME 36),13.000000,.000000,57.5000000000000,50.000,115.000000,"Summerset 26"" Built-In Deluxe Grill Cover (GRILLCOV-26D)",2,NULL,NULL
Summerset,GRILLCOV-32D,GRILLCOV-32D (VOLUME 48),81.000000,.000000,65.0000000000000,50.000,130.000000,"Summerset Deluxe 32"" Black Built-In Vinyl Grill Cover (GRILLCOV-32D)",2,NULL,NULL
Summerset,GRILLCOV-38/40D,GRILLCOV-38/40D(VOLUME 48),4.000000,.000000,70.0000000000000,50.000,140.000000,"Summerset Deluxe 38"" and 40"" Black Built-In Vinyl Grill Cover (GRILLCOV-38/40D)",2,NULL,NULL
Summerset,GRILLCOV-44D,GRILLCOV-44D,6.000000,.000000,80.0000000000000,50.000,160.000000,"Summerset 44"" Built-In Deluxe Grill Cover (GRILLCOV-44D)",2,NULL,NULL
Summerset,GRILLCOV-ALT2B,GRILLCOV-ALT2B,.000000,.000000,24.9950000000000,50.000,49.990000,"Cover, Double Side Burner - Deluxe - fits ALTSB2 & ALTSS",93,NULL,NULL
Summerset,GRILLCOV-ALT30D,GRILLCOV-ALT30D,1.000000,.000000,65.0000000000000,50.000,130.000000,"Summerset Alturi 30"" Built-In Deluxe Grill Cover (GRILLCOV-ALT30D)",2,NULL,NULL
Summerset,GRILLCOV-ALT36D,GRILLCOV-ALT36D,1.000000,.000000,70.0000000000000,50.000,140.000000,"Summerset 36"" Built-In Deluxe Grill Cover (GRILLCOV-ALT36D)",2,NULL,NULL
Summerset,GRILLCOV-ALT42D,GRILLCOV-ALT42D,.000000,.000000,80.0000000000000,50.000,160.000000,"Summerset Alturi 42"" Built-In Deluxe Grill Cover (GRILLCOV-ALT42D)",16,NULL,NULL
American Made Grill,GRILLCOV-AMG36,GRILLCOV-AMG36,9.000000,.000000,79.8000000000000,43.000,140.000000,"36"" Grill Cover (Built-In) - Encore/Muscle",2,NULL,NULL
American Made Grill,GRILLCOV-AMG54,GRILLCOV-AMG54,8.000000,.000000,108.3000000000000,43.000,190.000000,"54"" Grill Cover (Built-In) - Encore/Muscle",2,NULL,NULL
American Made Grill,GRILLCOV-APB2,GRILLCOV-APB2,1.000000,.000000,37.0500000000000,43.000,65.000000,Cover - Power Burner (AMGPB2),2,NULL,NULL
American Made Grill,GRILLCOV-ATS2B,GRILLCOV-ATS2B,1.000000,.000000,31.3500000000000,43.000,55.000000,Atlas Burner Cover,2,NULL,NULL
American Made Grill,GRILLCOV-ATS36D,GRILLCOV-ATS36D,1.000000,.000000,59.8500000000000,43.000,105.000000,"Atlas 36"" Built-In Deluxe Grill Cover",2,NULL,NULL
American Made Grill,GRILLCOV-EST2B,GRILLCOV-EST2B,1.000000,.000000,31.3500000000000,43.000,55.000000,Cover - Double Side Burner - Estate (ESTSB2/ESTSS),2,NULL,NULL
American Made Grill,GRILLCOV-EST30D,GRILLCOV-EST30D,8.000000,.000000,57.0000000000000,43.000,100.000000,"30"" Grill Cover (Built-In) - Estate",2,NULL,NULL
American Made Grill,GRILLCOV-EST36D,GRILLCOV-EST36D,9.000000,.000000,62.7000000000000,43.000,110.000000,"36"" Grill Cover (Built-In) - Estate",2,NULL,NULL
American Made Grill,GRILLCOV-EST42D,GRILLCOV-EST42D,5.000000,.000000,71.2500000000000,43.000,125.000000,"42"" Grill Cover (Built-In) - Estate",2,NULL,NULL
Summerset,GRILLCOV-GRID30,GRILLCOV-GRID30,7.000000,.000000,65.0000000000000,50.000,130.000000,"Summerset 30"" Deluxe Gas Griddle Cover (GRILLCOV-GRID30)",2,NULL,NULL
Summerset,GRILLCOV-OVBI,GRILLCOV-OVBI,4.000000,.000000,102.5000000000000,50.000,205.000000,Summerset Deluxe Grill Cover for the Built-In Oven (GRILLCOV-OVBI),2,NULL,NULL
Summerset,GRILLCOV-PB,GRILLCOV-PB,3.000000,.000000,35.0000000000000,50.000,70.000000,Summerset Power Burner Deluxe Cover for the TRLPB (GRILLCOV-PB),2,NULL,NULL
Summerset,GRILLCOV-ROT32,GRILLCOV-ROT32,1.000000,.000000,22.5000000000000,50.000,45.000000,"Summerset 32"" Rotisserie Bag fits up to 32"" Grills (GRILLCOV-ROT32)",2,NULL,NULL
Summerset,GRILLCOV-ROT44,GRILLCOV-ROT44,2.000000,.000000,30.0000000000000,50.000,60.000000,"Summerset 44"" Rotisserie Bag fits up to 44"" Grills (GRILLCOV-ROT44)",2,NULL,NULL
Summerset,GRILLCOV-SB1,GRILLCOV-SB1,1.000000,.000000,22.5000000000000,50.000,45.000000,Summerset Single Side Burner Deluxe Cover for the SB1 (GRILLCOV-SB1),2,NULL,NULL
Summerset,GRILLCOV-SB2,GRILLCOV-SB2,10.000000,.000000,30.0000000000000,50.000,60.000000,Summerset Double Side Burner Deluxe Cover for the TRLSB2 and TRLSS (GRILLCOV-SB2),2,NULL,NULL
Summerset,GRILLCOV-SIZSB2,GRILLCOV-SIZSB2,12.000000,.000000,30.0000000000000,50.000,60.000000,Summerset Double Side Burner Deluxe Cover for the SIZSB2 and SIZPROSB2 (GRILLCOV-SIZSB2),2,NULL,NULL
Summerset,HANDLE AMG-SM,HANDLE AMG-SM,.000000,.000000,45.0400000000000,50.000,90.080000,AMG ACCESSORY HANDLE,125,NULL,NULL
Summerset,HANDLE LG,HANDLE LG,.000000,.000000,17.1600000000000,50.000,34.320000,DOOR HANDLE (LARGE) TR SERIES,11,NULL,NULL
Summerset,HANDLE S/S SM,HANDLE S/S SM,1.000000,.000000,12.6300000000000,50.000,25.260000,STAINLESS STEEL HANDLE FOR SUMMERSET,2,NULL,NULL
Summerset,HANDLE-OV DOOR,HANDLE-OV DOOR,.000000,.000000,12.5000000000000,50.000,25.000000,"HANDLE, OUTDOOR OVEN",6,NULL,NULL
Summerset,HANDLE-SSRFR-24,HANDLE-SSRFR-24,2.000000,.000000,18.1950000000000,50.000,36.390000,Door Handle for SSRFR-24/24S,2,NULL,NULL
Summerset,HARDWARE-ALT HOOD,HARDWARE-ALT HOOD,.000000,.000000,6.9750000000000,50.000,13.950000,HOOD HARDWARE ALTURI GRILL,16,NULL,NULL
Summerset,HARDWARE-HOODSIZ,HARDWARE-HOODSIZ,.000000,.000000,8.3600000000000,50.000,16.720000,SCREWS AND BOLTS FOR SIZ HOOD,NULL,NULL,NULL
Summerset,HARDWARE-SIZ HOOD,HARDWARE-SIZ HOOD,.000000,.000000,8.5000000000000,50.000,17.000000,HINGES AND HARDWARE HOOD-SIZ,NULL,NULL,NULL
Summerset,HARDWARE-TRL HOOD,HARDWARE-TRL HOOD,.000000,.000000,11.5800000000000,50.000,23.160000,HAREWARE (BOLT) FOR TRL HOOD,NULL,NULL,NULL
Summerset,HDR-3,HDR-3,2.000000,.000000,282.5000000000000,50.000,565.000000,TRIPLE HORZ DRAWERS,2,NULL,NULL
Summerset,HEAT SEP-SIZPRO,HEAT SEP-SIZPRO,5.000000,.000000,23.0000000000000,50.000,46.000000,HEAT SEPARATOR,2,NULL,NULL
Summerset,HEAT SHEILD-SIZ,HEAT SHEILD-SIZ,.000000,.000000,19.9950000000000,50.000,39.990000,Summerset Sizzler Heat Shield (Beneath burners),31,NULL,NULL
Summerset,HEATSHIELD-SIZ,HEATSHIELD-SIZ,.000000,.000000,18.9900000000000,50.000,37.980000,HEATSHIELD FOR SIZZLER,38,NULL,NULL
Summerset,HHS-ALT,HHS-ALT,.000000,.000000,3.5000000000000,50.000,7.000000,Alturi Hood Handle Spacer,NULL,NULL,NULL
Summerset,HINGE-T-SSRFR-24S/D-R,HINGE-T-SSRFR-24S/D-R,1.000000,.000000,10.5000000000000,50.000,21.000000,HINGE REPLACEMENT FOR RIGHT TO LEFT OPENING DOOR REPLACEMENT FOR SUMMERSET KEGGERATOR,2,NULL,NULL
Summerset,HOOD-ALT42,HOOD-ALT42,.000000,.000000,624.6100000000000,50.000,1249.220000,HOOD FOR ALT42,NULL,NULL,NULL
Summerset,HOODBUMP-SIZPRO,HOODBUMP-SIZPRO,.000000,.000000,.9800000000000,50.000,1.960000,Hood Bumper for Sizzler Pro Series,NULL,NULL,NULL
Summerset,HOODBUMP-SS,HOODBUMP-SS,1.000000,.000000,.7900000000000,50.000,1.580000,Hood Bumper SS,2,NULL,NULL
Summerset,HOODHAND-ALT36-WM,HOODHAND-ALT36-WM,.000000,.000000,89.0000000000000,50.000,178.000000,Wood Hood Handle for ALT 36 - Mahogany,NULL,NULL,NULL
