Inventory ID,Inventory Description,Warehouse,Warehouse Location,Qty. Hard Available,Vendor SKU,Barcode,Supplier ID,Supplier,Brands,Item Class,Item Class Description,AES Retail Price,Volume,Weight
AGWLQ2NB,"Leg Kit with Ash Pan, Queen Anne, Nickel",20,Sacramento DC,7.00,WLQ2NB,720968961600,V000584,"Empire Comfort Systems, Inc.",Empire Wood,APPLIANCE -AG -WOOD,Empire Comfort Wood,764.00,0.00,46.00
AGWLQ2NB,"Leg Kit with Ash Pan, Queen Anne, Nickel",10,Kent DC,4.00,WLQ2NB,720968961600,V000584,"Empire Comfort Systems, Inc.",Empire Wood,APPLIANCE -AG -WOOD,Empire Comfort Wood,764.00,0.00,46.00
AGWLQ3BL,"Leg Kit with Ash Pan, Queen Anne, Matte Black",50,Dallas DC,10.00,WLQ3BL,720968961570,V000584,"Empire Comfort Systems, Inc.",Empire Wood,APPLIANCE -AG -WOOD,Empire Comfort Wood,459.00,0.00,49.00
AGWLQ3BL,"Leg Kit with Ash Pan, Queen Anne, Matte Black",20,Sacramento DC,1.00,WLQ3BL,720968961570,V000584,"Empire Comfort Systems, Inc.",Empire Wood,APPLIANCE -AG -WOOD,Empire Comfort Wood,459.00,0.00,49.00
AGWLQ3BL,"Leg Kit with Ash Pan, Queen Anne, Matte Black",10,Kent DC,1.00,WLQ3BL,720968961570,V000584,"Empire Comfort Systems, Inc.",Empire Wood,APPLIANCE -AG -WOOD,Empire Comfort Wood,459.00,0.00,49.00
AGWLQ3NB,"Leg Kit with Ash Pan, Queen Anne, Nickel",10,Kent DC,5.00,WLQ3NB,720968961563,V000584,"Empire Comfort Systems, Inc.",Empire Wood,APPLIANCE -AG -WOOD,Empire Comfort Wood,764.00,0.00,47.00
AGWLQ3NB,"Leg Kit with Ash Pan, Queen Anne, Nickel",20,Sacramento DC,5.00,WLQ3NB,720968961563,V000584,"Empire Comfort Systems, Inc.",Empire Wood,APPLIANCE -AG -WOOD,Empire Comfort Wood,764.00,0.00,47.00
AGWLQ3NB,"Leg Kit with Ash Pan, Queen Anne, Nickel",50,Dallas DC,1.00,WLQ3NB,720968961563,V000584,"Empire Comfort Systems, Inc.",Empire Wood,APPLIANCE -AG -WOOD,Empire Comfort Wood,764.00,0.00,47.00
AGWLS1BL,"Leg Kit with Ash Pan, Straight, Matte Black",10,Kent DC,8.00,WLS1BL,720968961679,V000584,"Empire Comfort Systems, Inc.",Empire Wood,APPLIANCE -AG -WOOD,Empire Comfort Wood,479.00,1.67,55.00
AGWLS1BL,"Leg Kit with Ash Pan, Straight, Matte Black",30,Denver DC,4.00,WLS1BL,720968961679,V000584,"Empire Comfort Systems, Inc.",Empire Wood,APPLIANCE -AG -WOOD,Empire Comfort Wood,479.00,1.67,55.00
AGWLS1BL,"Leg Kit with Ash Pan, Straight, Matte Black",50,Dallas DC,9.00,WLS1BL,720968961679,V000584,"Empire Comfort Systems, Inc.",Empire Wood,APPLIANCE -AG -WOOD,Empire Comfort Wood,479.00,1.67,55.00
AGWLS1BL,"Leg Kit with Ash Pan, Straight, Matte Black",20,Sacramento DC,5.00,WLS1BL,720968961679,V000584,"Empire Comfort Systems, Inc.",Empire Wood,APPLIANCE -AG -WOOD,Empire Comfort Wood,479.00,1.67,55.00
AGWLS1NB,"Leg Kit with Ash Pan, Straight, Nickel",50,Dallas DC,6.00,WLS1NB,720968961662,V000584,"Empire Comfort Systems, Inc.",Empire Wood,APPLIANCE -AG -WOOD,Empire Comfort Wood,784.00,"2,890.00",55.00
AGWLS1NB,"Leg Kit with Ash Pan, Straight, Nickel",10,Kent DC,16.00,WLS1NB,720968961662,V000584,"Empire Comfort Systems, Inc.",Empire Wood,APPLIANCE -AG -WOOD,Empire Comfort Wood,784.00,"2,890.00",55.00
AGWLS1NB,"Leg Kit with Ash Pan, Straight, Nickel",20,Sacramento DC,1.00,WLS1NB,720968961662,V000584,"Empire Comfort Systems, Inc.",Empire Wood,APPLIANCE -AG -WOOD,Empire Comfort Wood,784.00,"2,890.00",55.00
AGWLS2BL,"Leg Kit with Ash Pan, Straight, Matte Black",30,Denver DC,4.00,WLS2BL,720968961631,V000584,"Empire Comfort Systems, Inc.",Empire Wood,APPLIANCE -AG -WOOD,Empire Comfort Wood,479.00,"2,646.00",58.00
AGWLS2BL,"Leg Kit with Ash Pan, Straight, Matte Black",20,Sacramento DC,5.00,WLS2BL,720968961631,V000584,"Empire Comfort Systems, Inc.",Empire Wood,APPLIANCE -AG -WOOD,Empire Comfort Wood,479.00,"2,646.00",58.00
AGWLS2BL,"Leg Kit with Ash Pan, Straight, Matte Black",10,Kent DC,8.00,WLS2BL,720968961631,V000584,"Empire Comfort Systems, Inc.",Empire Wood,APPLIANCE -AG -WOOD,Empire Comfort Wood,479.00,"2,646.00",58.00
AGWLS2BL,"Leg Kit with Ash Pan, Straight, Matte Black",50,Dallas DC,2.00,WLS2BL,720968961631,V000584,"Empire Comfort Systems, Inc.",Empire Wood,APPLIANCE -AG -WOOD,Empire Comfort Wood,479.00,"2,646.00",58.00
AGWLS2NB,"Leg Kit with Ash Pan, Straight, Nickel",50,Dallas DC,4.00,WLS2NB,720968961624,V000584,"Empire Comfort Systems, Inc.",Empire Wood,APPLIANCE -AG -WOOD,Empire Comfort Wood,784.00,0.00,58.00
AGWLS2NB,"Leg Kit with Ash Pan, Straight, Nickel",10,Kent DC,12.00,WLS2NB,720968961624,V000584,"Empire Comfort Systems, Inc.",Empire Wood,APPLIANCE -AG -WOOD,Empire Comfort Wood,784.00,0.00,58.00
AGWLS2NB,"Leg Kit with Ash Pan, Straight, Nickel",20,Sacramento DC,6.00,WLS2NB,720968961624,V000584,"Empire Comfort Systems, Inc.",Empire Wood,APPLIANCE -AG -WOOD,Empire Comfort Wood,784.00,0.00,58.00
AGWLS3BL,"Leg Kit with Ash Pan, Straight, Matte Black",10,Kent DC,6.00,WLS3BL,720968961594,V000584,"Empire Comfort Systems, Inc.",Empire Wood,APPLIANCE -AG -WOOD,Empire Comfort Wood,479.00,0.00,59.00
AGWLS3BL,"Leg Kit with Ash Pan, Straight, Matte Black",50,Dallas DC,36.00,WLS3BL,720968961594,V000584,"Empire Comfort Systems, Inc.",Empire Wood,APPLIANCE -AG -WOOD,Empire Comfort Wood,479.00,0.00,59.00
AGWLS3BL,"Leg Kit with Ash Pan, Straight, Matte Black",40,Rogers DC,2.00,WLS3BL,720968961594,V000584,"Empire Comfort Systems, Inc.",Empire Wood,APPLIANCE -AG -WOOD,Empire Comfort Wood,479.00,0.00,59.00
AGWLS3BL,"Leg Kit with Ash Pan, Straight, Matte Black",20,Sacramento DC,5.00,WLS3BL,720968961594,V000584,"Empire Comfort Systems, Inc.",Empire Wood,APPLIANCE -AG -WOOD,Empire Comfort Wood,479.00,0.00,59.00
AGWLS3BL,"Leg Kit with Ash Pan, Straight, Matte Black",30,Denver DC,2.00,WLS3BL,720968961594,V000584,"Empire Comfort Systems, Inc.",Empire Wood,APPLIANCE -AG -WOOD,Empire Comfort Wood,479.00,0.00,59.00
AGWLS3NB,"Leg Kit with Ash Pan, Straight, Nickel",10,Kent DC,4.00,WLS3NB,720968961587,V000584,"Empire Comfort Systems, Inc.",Empire Wood,APPLIANCE -AG -WOOD,Empire Comfort Wood,784.00,"4,158.00",58.00
AGWLS3NB,"Leg Kit with Ash Pan, Straight, Nickel",20,Sacramento DC,12.00,WLS3NB,720968961587,V000584,"Empire Comfort Systems, Inc.",Empire Wood,APPLIANCE -AG -WOOD,Empire Comfort Wood,784.00,"4,158.00",58.00
AGWLS3NB,"Leg Kit with Ash Pan, Straight, Nickel",50,Dallas DC,4.00,WLS3NB,720968961587,V000584,"Empire Comfort Systems, Inc.",Empire Wood,APPLIANCE -AG -WOOD,Empire Comfort Wood,784.00,"4,158.00",58.00
AGWP1BL,"Pedestal with Ash Pan, Matte Black",50,Dallas DC,6.00,WP1BL,720968961556,V000584,"Empire Comfort Systems, Inc.",Empire Wood,APPLIANCE -AG -WOOD,Empire Comfort Wood,399.00,3.37,38.00
AGWP1BL,"Pedestal with Ash Pan, Matte Black",40,Rogers DC,4.00,WP1BL,720968961556,V000584,"Empire Comfort Systems, Inc.",Empire Wood,APPLIANCE -AG -WOOD,Empire Comfort Wood,399.00,3.37,38.00
AGWP1BL,"Pedestal with Ash Pan, Matte Black",10,Kent DC,1.00,WP1BL,720968961556,V000584,"Empire Comfort Systems, Inc.",Empire Wood,APPLIANCE -AG -WOOD,Empire Comfort Wood,399.00,3.37,38.00
AGWP1BL,"Pedestal with Ash Pan, Matte Black",20,Sacramento DC,12.00,WP1BL,720968961556,V000584,"Empire Comfort Systems, Inc.",Empire Wood,APPLIANCE -AG -WOOD,Empire Comfort Wood,399.00,3.37,38.00
AGWP1BL,"Pedestal with Ash Pan, Matte Black",30,Denver DC,6.00,WP1BL,720968961556,V000584,"Empire Comfort Systems, Inc.",Empire Wood,APPLIANCE -AG -WOOD,Empire Comfort Wood,399.00,3.37,38.00
AGWP2BL,"Pedestal with Ash Pan, Matte Black",20,Sacramento DC,25.00,WP2BL,720968961549,V000584,"Empire Comfort Systems, Inc.",Empire Wood,APPLIANCE -AG -WOOD,Empire Comfort Wood,429.00,0.00,47.00
AGWP2BL,"Pedestal with Ash Pan, Matte Black",10,Kent DC,7.00,WP2BL,720968961549,V000584,"Empire Comfort Systems, Inc.",Empire Wood,APPLIANCE -AG -WOOD,Empire Comfort Wood,429.00,0.00,47.00
AGWP2BL,"Pedestal with Ash Pan, Matte Black",40,Rogers DC,4.00,WP2BL,720968961549,V000584,"Empire Comfort Systems, Inc.",Empire Wood,APPLIANCE -AG -WOOD,Empire Comfort Wood,429.00,0.00,47.00
AGWP2BL,"Pedestal with Ash Pan, Matte Black",50,Dallas DC,17.00,WP2BL,720968961549,V000584,"Empire Comfort Systems, Inc.",Empire Wood,APPLIANCE -AG -WOOD,Empire Comfort Wood,429.00,0.00,47.00
AGWP2BL,"Pedestal with Ash Pan, Matte Black",30,Denver DC,6.00,WP2BL,720968961549,V000584,"Empire Comfort Systems, Inc.",Empire Wood,APPLIANCE -AG -WOOD,Empire Comfort Wood,429.00,0.00,47.00
AGWP3BL,"Pedestal with Ash Pan, Matte Black",10,Kent DC,10.00,WP3BL,720968961532,V000584,"Empire Comfort Systems, Inc.",Empire Wood,APPLIANCE -AG -WOOD,Empire Comfort Wood,449.00,0.00,56.00
AGWP3BL,"Pedestal with Ash Pan, Matte Black",30,Denver DC,6.00,WP3BL,720968961532,V000584,"Empire Comfort Systems, Inc.",Empire Wood,APPLIANCE -AG -WOOD,Empire Comfort Wood,449.00,0.00,56.00
AGWP3BL,"Pedestal with Ash Pan, Matte Black",20,Sacramento DC,10.00,WP3BL,720968961532,V000584,"Empire Comfort Systems, Inc.",Empire Wood,APPLIANCE -AG -WOOD,Empire Comfort Wood,449.00,0.00,56.00
AGWP3BL,"Pedestal with Ash Pan, Matte Black",50,Dallas DC,16.00,WP3BL,720968961532,V000584,"Empire Comfort Systems, Inc.",Empire Wood,APPLIANCE -AG -WOOD,Empire Comfort Wood,449.00,0.00,56.00
AGWS1744BL,"Surround, Matte Black (29 x 44)",50,Dallas DC,17.00,WS1744BL,720968961464,V000584,"Empire Comfort Systems, Inc.",Empire Wood,APPLIANCE -AG -WOOD,Empire Comfort Wood,149.00,"2,392.00",11.00
AGWS1744BL,"Surround, Matte Black (29 x 44)",20,Sacramento DC,6.00,WS1744BL,720968961464,V000584,"Empire Comfort Systems, Inc.",Empire Wood,APPLIANCE -AG -WOOD,Empire Comfort Wood,149.00,"2,392.00",11.00
AGWS1744BL,"Surround, Matte Black (29 x 44)",30,Denver DC,2.00,WS1744BL,720968961464,V000584,"Empire Comfort Systems, Inc.",Empire Wood,APPLIANCE -AG -WOOD,Empire Comfort Wood,149.00,"2,392.00",11.00
AGWS1750BL,"Surround, Matte Black (32 x 50)",20,Sacramento DC,1.00,WS1750BL,720968961457,V000584,"Empire Comfort Systems, Inc.",Empire Wood,APPLIANCE -AG -WOOD,Empire Comfort Wood,169.00,1.39,15.00
AGWS1750BL,"Surround, Matte Black (32 x 50)",30,Denver DC,3.00,WS1750BL,720968961457,V000584,"Empire Comfort Systems, Inc.",Empire Wood,APPLIANCE -AG -WOOD,Empire Comfort Wood,169.00,1.39,15.00
AGWS1750BL,"Surround, Matte Black (32 x 50)",50,Dallas DC,10.00,WS1750BL,720968961457,V000584,"Empire Comfort Systems, Inc.",Empire Wood,APPLIANCE -AG -WOOD,Empire Comfort Wood,169.00,1.39,15.00
AGWS1750BL,"Surround, Matte Black (32 x 50)",10,Kent DC,12.00,WS1750BL,720968961457,V000584,"Empire Comfort Systems, Inc.",Empire Wood,APPLIANCE -AG -WOOD,Empire Comfort Wood,169.00,1.39,15.00
AGWS2344BL,"Surround, Matte Black (29 x 44)",50,Dallas DC,6.00,WS2344BL,720968961440,V000584,"Empire Comfort Systems, Inc.",Empire Wood,APPLIANCE -AG -WOOD,Empire Comfort Wood,154.00,0.00,11.00
AGWS2344BL,"Surround, Matte Black (29 x 44)",10,Kent DC,1.00,WS2344BL,720968961440,V000584,"Empire Comfort Systems, Inc.",Empire Wood,APPLIANCE -AG -WOOD,Empire Comfort Wood,154.00,0.00,11.00
AGWS2344BL,"Surround, Matte Black (29 x 44)",40,Rogers DC,1.00,WS2344BL,720968961440,V000584,"Empire Comfort Systems, Inc.",Empire Wood,APPLIANCE -AG -WOOD,Empire Comfort Wood,154.00,0.00,11.00
AGWS2344BL,"Surround, Matte Black (29 x 44)",20,Sacramento DC,11.00,WS2344BL,720968961440,V000584,"Empire Comfort Systems, Inc.",Empire Wood,APPLIANCE -AG -WOOD,Empire Comfort Wood,154.00,0.00,11.00
AGWS2344BL,"Surround, Matte Black (29 x 44)",30,Denver DC,4.00,WS2344BL,720968961440,V000584,"Empire Comfort Systems, Inc.",Empire Wood,APPLIANCE -AG -WOOD,Empire Comfort Wood,154.00,0.00,11.00
AGWS2350BL,"Surround, Matte Black (32 x 50)",30,Denver DC,4.00,WS2350BL,720968961433,V000584,"Empire Comfort Systems, Inc.",Empire Wood,APPLIANCE -AG -WOOD,Empire Comfort Wood,169.00,0.00,14.00
AGWS2350BL,"Surround, Matte Black (32 x 50)",10,Kent DC,12.00,WS2350BL,720968961433,V000584,"Empire Comfort Systems, Inc.",Empire Wood,APPLIANCE -AG -WOOD,Empire Comfort Wood,169.00,0.00,14.00
AGWS2350BL,"Surround, Matte Black (32 x 50)",50,Dallas DC,6.00,WS2350BL,720968961433,V000584,"Empire Comfort Systems, Inc.",Empire Wood,APPLIANCE -AG -WOOD,Empire Comfort Wood,169.00,0.00,14.00
AGWS2350BL,"Surround, Matte Black (32 x 50)",20,Sacramento DC,4.00,WS2350BL,720968961433,V000584,"Empire Comfort Systems, Inc.",Empire Wood,APPLIANCE -AG -WOOD,Empire Comfort Wood,169.00,0.00,14.00
AGWS2350TBL,"Surround, Matte Black, Trimmable (32 x 50)",50,Dallas DC,6.00,WS2350TBL,,V000584,"Empire Comfort Systems, Inc.",Empire Wood,APPLIANCE -AG -WOOD,Empire Comfort Wood,179.00,0.00,19.00
AGWS2350TBL,"Surround, Matte Black, Trimmable (32 x 50)",30,Denver DC,4.00,WS2350TBL,,V000584,"Empire Comfort Systems, Inc.",Empire Wood,APPLIANCE -AG -WOOD,Empire Comfort Wood,179.00,0.00,19.00
AGWS2350TBL,"Surround, Matte Black, Trimmable (32 x 50)",20,Sacramento DC,2.00,WS2350TBL,,V000584,"Empire Comfort Systems, Inc.",Empire Wood,APPLIANCE -AG -WOOD,Empire Comfort Wood,179.00,0.00,19.00
AGWS2350TBL,"Surround, Matte Black, Trimmable (32 x 50)",40,Rogers DC,2.00,WS2350TBL,,V000584,"Empire Comfort Systems, Inc.",Empire Wood,APPLIANCE -AG -WOOD,Empire Comfort Wood,179.00,0.00,19.00
AGWS2350TBL,"Surround, Matte Black, Trimmable (32 x 50)",10,Kent DC,21.00,WS2350TBL,,V000584,"Empire Comfort Systems, Inc.",Empire Wood,APPLIANCE -AG -WOOD,Empire Comfort Wood,179.00,0.00,19.00
AGWT1BL,Step Top Add-On,10,Kent DC,8.00,WT1BL,720968961419,V000584,"Empire Comfort Systems, Inc.",Empire Wood,APPLIANCE -AG -WOOD,Empire Comfort Wood,199.00,"1,512.00",20.00
AGWT1BL,Step Top Add-On,20,Sacramento DC,8.00,WT1BL,720968961419,V000584,"Empire Comfort Systems, Inc.",Empire Wood,APPLIANCE -AG -WOOD,Empire Comfort Wood,199.00,"1,512.00",20.00
AGWT1BL,Step Top Add-On,30,Denver DC,4.00,WT1BL,720968961419,V000584,"Empire Comfort Systems, Inc.",Empire Wood,APPLIANCE -AG -WOOD,Empire Comfort Wood,199.00,"1,512.00",20.00
AGWT1BL,Step Top Add-On,50,Dallas DC,26.00,WT1BL,720968961419,V000584,"Empire Comfort Systems, Inc.",Empire Wood,APPLIANCE -AG -WOOD,Empire Comfort Wood,199.00,"1,512.00",20.00
AGWT1QC,"Thermodisc Kit, Quick Connect",10,Kent DC,20.00,WT1QC,720968961297,V000584,"Empire Comfort Systems, Inc.",Empire Wood,APPLIANCE -AG -WOOD,Empire Comfort Wood,92.00,0.06,1.30
AGWT1QC,"Thermodisc Kit, Quick Connect",50,Dallas DC,43.00,WT1QC,720968961297,V000584,"Empire Comfort Systems, Inc.",Empire Wood,APPLIANCE -AG -WOOD,Empire Comfort Wood,92.00,0.06,1.30
AGWT1QC,"Thermodisc Kit, Quick Connect",40,Rogers DC,2.00,WT1QC,720968961297,V000584,"Empire Comfort Systems, Inc.",Empire Wood,APPLIANCE -AG -WOOD,Empire Comfort Wood,92.00,0.06,1.30
AGWT1QC,"Thermodisc Kit, Quick Connect",30,Denver DC,18.00,WT1QC,720968961297,V000584,"Empire Comfort Systems, Inc.",Empire Wood,APPLIANCE -AG -WOOD,Empire Comfort Wood,92.00,0.06,1.30
AGWT1QC,"Thermodisc Kit, Quick Connect",20,Sacramento DC,32.00,WT1QC,720968961297,V000584,"Empire Comfort Systems, Inc.",Empire Wood,APPLIANCE -AG -WOOD,Empire Comfort Wood,92.00,0.06,1.30
AGWT2BL,Step Top Add-On,50,Dallas DC,21.00,WT2BL,720968961402,V000584,"Empire Comfort Systems, Inc.",Empire Wood,APPLIANCE -AG -WOOD,Empire Comfort Wood,234.00,0.00,21.50
AGWT2BL,Step Top Add-On,10,Kent DC,31.00,WT2BL,720968961402,V000584,"Empire Comfort Systems, Inc.",Empire Wood,APPLIANCE -AG -WOOD,Empire Comfort Wood,234.00,0.00,21.50
AGWT2BL,Step Top Add-On,20,Sacramento DC,12.00,WT2BL,720968961402,V000584,"Empire Comfort Systems, Inc.",Empire Wood,APPLIANCE -AG -WOOD,Empire Comfort Wood,234.00,0.00,21.50
AGWT2BL,Step Top Add-On,30,Denver DC,4.00,WT2BL,720968961402,V000584,"Empire Comfort Systems, Inc.",Empire Wood,APPLIANCE -AG -WOOD,Empire Comfort Wood,234.00,0.00,21.50
AGWT3BL,Step Top Add-On,20,Sacramento DC,9.00,WT3BL,720968961396,V000584,"Empire Comfort Systems, Inc.",Empire Wood,APPLIANCE -AG -WOOD,Empire Comfort Wood,284.00,0.00,27.00
AGWT3BL,Step Top Add-On,10,Kent DC,14.00,WT3BL,720968961396,V000584,"Empire Comfort Systems, Inc.",Empire Wood,APPLIANCE -AG -WOOD,Empire Comfort Wood,284.00,0.00,27.00
AGWT3BL,Step Top Add-On,50,Dallas DC,14.00,WT3BL,720968961396,V000584,"Empire Comfort Systems, Inc.",Empire Wood,APPLIANCE -AG -WOOD,Empire Comfort Wood,284.00,0.00,27.00
AGWT3BL,Step Top Add-On,30,Denver DC,2.00,WT3BL,720968961396,V000584,"Empire Comfort Systems, Inc.",Empire Wood,APPLIANCE -AG -WOOD,Empire Comfort Wood,284.00,0.00,27.00
CEHWF0101834,"
18"" Whistle-Free Stainless Gas Connector Hose with Fittings - 3/4"" MIP x 3/4"" FIP - (3/4 ID)",10,Kent DC,10.00,H-WF01018-34,,V000584,"Empire Comfort Systems, Inc.",Dante,MISC      -CE -GAS,Dante Gas Fittings & Connectors,54.00,0.00,0.00
CEHWF0104834,"
48"" Whistle-Free Stainless Gas Connector Hose with Fittings - 3/4"" MIP x 3/4"" FIP - (3/4 ID)",10,Kent DC,15.00,H-WF01048-34,,V000057,Hearth Components (Dante),Dante,MISC      -CE -GAS,Dante Gas Fittings & Connectors,89.00,0.00,0.00
CEHWF0203634,"
36"" Whistle-Free Stainless Gas Connector Hose with Fittings - 3/4"" MIP x 3/4"" MIP - (3/4"" ID)",10,Kent DC,5.00,H-WF02036-34,,V000057,Hearth Components (Dante),Dante,MISC      -CE -GAS,Dante Gas Fittings & Connectors,50.00,0.00,0.00
DX0439560100RP,"Parts LOGSET, 26"" URETHANE WITH PLASTIC GRATE",30,Denver DC,1.00,0439560100RP,,V000583,"Glen Dimplex Americas, LTD",Dimplex,APPLIANCE -DX -PARTS,Dimplex Replacement Parts,421.99,0.00,0.00
DX0441440100RP,"Parts REMOVABLE REFILL CONTAINER WITH CAP, OPTI-MYST II",10,Kent DC,2.00,0441440100RP,,V000583,"Glen Dimplex Americas, LTD",Dimplex,APPLIANCE -DX -PARTS,Dimplex Replacement Parts,112.99,0.00,0.00
DX0442370100RP,Parts CVR SCRW XLF RP PAIR,50,Dallas DC,2.00,X-0442370100RP,,V000583,"Glen Dimplex Americas, LTD",Dimplex,APPLIANCE -DX -PARTS,Dimplex Replacement Parts,5.99,0.00,0.00
DX0442370100RP,Parts CVR SCRW XLF RP PAIR,10,Kent DC,2.00,X-0442370100RP,,V000583,"Glen Dimplex Americas, LTD",Dimplex,APPLIANCE -DX -PARTS,Dimplex Replacement Parts,5.99,0.00,0.00
DX1026770100RP,"Parts REPLACMENT KIT 23"" FRONT GLASS",20,Sacramento DC,1.00,1026770100RP,,V000583,"Glen Dimplex Americas, LTD",Dimplex,APPLIANCE -DX -PARTS,Dimplex Replacement Parts,373.99,0.00,0.00
DX136786,"OLF46AM Dimplex 46"" Opti-myst Linear Electric Fireplace with adjustable full-color flame and Flame Connect app control",50,Dallas DC,2.00,X-136786,781052136786,V000583,"Glen Dimplex Americas, LTD",Dimplex,APPLIANCE -DX -ELECTR,Dimplex Electric Units,"6,499.99",6.25,121.25
DX136786,"OLF46AM Dimplex 46"" Opti-myst Linear Electric Fireplace with adjustable full-color flame and Flame Connect app control",30,Denver DC,2.00,X-136786,781052136786,V000583,"Glen Dimplex Americas, LTD",Dimplex,APPLIANCE -DX -ELECTR,Dimplex Electric Units,"6,499.99",6.25,121.25
DX136786,"OLF46AM Dimplex 46"" Opti-myst Linear Electric Fireplace with adjustable full-color flame and Flame Connect app control",40,Rogers DC,1.00,X-136786,781052136786,V000583,"Glen Dimplex Americas, LTD",Dimplex,APPLIANCE -DX -ELECTR,Dimplex Electric Units,"6,499.99",6.25,121.25
DX136786,"OLF46AM Dimplex 46"" Opti-myst Linear Electric Fireplace with adjustable full-color flame and Flame Connect app control",10,Kent DC,2.00,X-136786,781052136786,V000583,"Glen Dimplex Americas, LTD",Dimplex,APPLIANCE -DX -ELECTR,Dimplex Electric Units,"6,499.99",6.25,121.25
DX136786,"OLF46AM Dimplex 46"" Opti-myst Linear Electric Fireplace with adjustable full-color flame and Flame Connect app control",90,Charlotte,2.00,X-136786,781052136786,V000583,"Glen Dimplex Americas, LTD",Dimplex,APPLIANCE -DX -ELECTR,Dimplex Electric Units,"6,499.99",6.25,121.25
DX136793,"OLF66AM Dimplex 66"" Opti-myst Linear Electric Fireplace with adjustable full-color flame and Flame Connect app control",20,Sacramento DC,1.00,X-136793,781052136793,V000583,"Glen Dimplex Americas, LTD",Dimplex,APPLIANCE -DX -ELECTR,Dimplex Electric Units,"8,999.99",6.25,176.37
DX136793,"OLF66AM Dimplex 66"" Opti-myst Linear Electric Fireplace with adjustable full-color flame and Flame Connect app control",40,Rogers DC,2.00,X-136793,781052136793,V000583,"Glen Dimplex Americas, LTD",Dimplex,APPLIANCE -DX -ELECTR,Dimplex Electric Units,"8,999.99",6.25,176.37
DX136793,"OLF66AM Dimplex 66"" Opti-myst Linear Electric Fireplace with adjustable full-color flame and Flame Connect app control",30,Denver DC,1.00,X-136793,781052136793,V000583,"Glen Dimplex Americas, LTD",Dimplex,APPLIANCE -DX -ELECTR,Dimplex Electric Units,"8,999.99",6.25,176.37
DX136793,"OLF66AM Dimplex 66"" Opti-myst Linear Electric Fireplace with adjustable full-color flame and Flame Connect app control",10,Kent DC,2.00,X-136793,781052136793,V000583,"Glen Dimplex Americas, LTD",Dimplex,APPLIANCE -DX -ELECTR,Dimplex Electric Units,"8,999.99",6.25,176.37
DX136793,"OLF66AM Dimplex 66"" Opti-myst Linear Electric Fireplace with adjustable full-color flame and Flame Connect app control",50,Dallas DC,4.00,X-136793,781052136793,V000583,"Glen Dimplex Americas, LTD",Dimplex,APPLIANCE -DX -ELECTR,Dimplex Electric Units,"8,999.99",6.25,176.37
DX136809,"OLF86AM Dimplex 86"" Opti-myst Linear Electric Fireplace with adjustable full-color flame and Flame Connect app control",50,Dallas DC,2.00,X-136809,781052136809,V000583,"Glen Dimplex Americas, LTD",Dimplex,APPLIANCE -DX -ELECTR,Dimplex Electric Units,"9,999.99",6.25,231.49
DX136809,"OLF86AM Dimplex 86"" Opti-myst Linear Electric Fireplace with adjustable full-color flame and Flame Connect app control",40,Rogers DC,3.00,X-136809,781052136809,V000583,"Glen Dimplex Americas, LTD",Dimplex,APPLIANCE -DX -ELECTR,Dimplex Electric Units,"9,999.99",6.25,231.49
DX136809,"OLF86AM Dimplex 86"" Opti-myst Linear Electric Fireplace with adjustable full-color flame and Flame Connect app control",30,Denver DC,2.00,X-136809,781052136809,V000583,"Glen Dimplex Americas, LTD",Dimplex,APPLIANCE -DX -ELECTR,Dimplex Electric Units,"9,999.99",6.25,231.49
DX1400070100RP,Parts GLASS ROCK- MEDIA - 2.5KG,20,Sacramento DC,1.00,1400070100RP,,V000583,"Glen Dimplex Americas, LTD",Dimplex,APPLIANCE -DX -PARTS,Dimplex Replacement Parts,126.99,0.00,0.00
DX1400070200RP,"Parts GLASS ROCK- MEDIA, 1.5 KGS, DFG2562, DT1205TR, DT1206S, DT1207SB",90,Charlotte,2.00,1400070200RP,,V000583,"Glen Dimplex Americas, LTD",Dimplex,APPLIANCE -DX -PARTS,Dimplex Replacement Parts,81.99,0.00,0.00
DX1400130200RP,"Parts ICE CHUNKS SET, (15pc.)",50,Dallas DC,1.00,1400130200RP,,V000583,"Glen Dimplex Americas, LTD",Dimplex,APPLIANCE -DX -PARTS,Dimplex Replacement Parts,48.99,0.00,0.00
DX1400130300RP,"Parts ICE CHUNKS SET, (25pc.)",10,Kent DC,1.00,1400130300RP,,V000583,"Glen Dimplex Americas, LTD",Dimplex,APPLIANCE -DX -PARTS,Dimplex Replacement Parts,95.99,0.00,0.00
DX1400150100RP,"Parts ICE CHUNKS KIT, MEDIUM SIZE 550g BAG",50,Dallas DC,1.00,1400150100RP,,V000583,"Glen Dimplex Americas, LTD",Dimplex,APPLIANCE -DX -PARTS,Dimplex Replacement Parts,43.99,0.00,0.00
DX2000230100RP,"Parts BLOWER/HEATER ASSY, 1270W (2X635W),120V FERGAS (TDS,CDS,KDS)",90,Charlotte,1.00,2000230100RP,,V000583,"Glen Dimplex Americas, LTD",Dimplex,APPLIANCE -DX -PARTS,Dimplex Replacement Parts,268.99,0.00,0.00
DX2000230200RP,"Parts BLOWER/HEATER ASSY, 600W (2X300W),120V FERGAS TWO SIDED ONLY (BF362SD)",10,Kent DC,1.00,2000230200RP,,V000583,"Glen Dimplex Americas, LTD",Dimplex,APPLIANCE -DX -PARTS,Dimplex Replacement Parts,201.00,0.00,0.00
